anio,mes,ruta,clasificacion_vuelo,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2019,9,El Calafate - Trelew,cabotaje,El Calafate,Santa Cruz,Trelew,Chubut,320,661,7,0.4841
2019,9,El Calafate - Ushuaia,cabotaje,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3419,4043,25,0.8457
2019,9,El Palomar - Asunción,internacional,El Palomar,Buenos Aires,Asunción,,2511,3402,18,0.7381
2019,9,El Palomar - Corrientes,cabotaje,El Palomar,Buenos Aires,Corrientes,Corrientes,4353,4914,26,0.8858
2019,9,El Palomar - Córdoba,cabotaje,El Palomar,Buenos Aires,Córdoba,Córdoba,6748,8622,46,0.7826
2019,9,El Palomar - Mendoza,cabotaje,El Palomar,Buenos Aires,Mendoza,Mendoza,8090,10494,56,0.7709
2019,9,El Palomar - Neuquén,cabotaje,El Palomar,Buenos Aires,Neuquén,Neuquén,4519,5805,31,0.7785
2019,9,El Palomar - Posadas,cabotaje,El Palomar,Buenos Aires,Posadas,Misiones,3256,3969,21,0.8204
2019,9,El Palomar - Puerto Iguazú,cabotaje,El Palomar,Buenos Aires,Puerto Iguazú,Misiones,6914,7983,49,0.8661
2019,9,El Palomar - Salta,cabotaje,El Palomar,Buenos Aires,Salta,Salta,7255,8433,45,0.8603
2019,9,El Palomar - San Carlos de Bariloche,cabotaje,El Palomar,Buenos Aires,San Carlos de Bariloche,Río Negro,12223,14361,79,0.8511
2019,9,El Palomar - San Miguel de Tucumán,cabotaje,El Palomar,Buenos Aires,San Miguel de Tucumán,Tucumán,4962,6193,34,0.8012
2019,9,El Palomar - San Salvador de Jujuy,cabotaje,El Palomar,Buenos Aires,San Salvador de Jujuy,Jujuy,4194,4725,25,0.8876
2019,9,El Palomar - Santiago,internacional,El Palomar,Buenos Aires,Santiago,,6312,8742,47,0.722
2019,9,El Palomar - Santiago del Estero,cabotaje,El Palomar,Buenos Aires,Santiago del Estero,Santiago del Estero,1268,1512,8,0.8386
2019,9,El Palomar - Trelew,cabotaje,El Palomar,Buenos Aires,Trelew,Chubut,1751,2268,12,0.772
2019,9,Esquel - Ciudad de Buenos Aires,cabotaje,Esquel,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2368,2688,28,0.881
2019,9,Ezeiza - Amsterdam,internacional,Ezeiza,Buenos Aires,Amsterdam,,7254,7644,26,0.949
2019,9,Ezeiza - Asunción,internacional,Ezeiza,Buenos Aires,Asunción,,10918,16693,141,0.654
2019,9,Ezeiza - Atlanta,internacional,Ezeiza,Buenos Aires,Atlanta,,6981,8204,28,0.8509
2019,9,Ezeiza - Auckland,internacional,Ezeiza,Buenos Aires,Auckland,,2648,3720,12,0.7118
2019,9,Ezeiza - Bahía Blanca,cabotaje,Ezeiza,Buenos Aires,Bahía Blanca,Buenos Aires,11,96,1,0.1146
2019,9,Ezeiza - Barcelona,internacional,Ezeiza,Buenos Aires,Barcelona,,9079,9420,30,0.9638
2019,9,Ezeiza - Belo Horizonte,internacional,Ezeiza,Buenos Aires,Belo Horizonte,,1524,1740,10,0.8759
2019,9,Ezeiza - Bogotá,internacional,Ezeiza,Buenos Aires,Bogotá,,11669,13898,90,0.8396
2019,9,Ezeiza - Brasilia,internacional,Ezeiza,Buenos Aires,Brasilia,,4107,5574,31,0.7368
2019,9,Ezeiza - Cancún,internacional,Ezeiza,Buenos Aires,Cancún,,3949,4615,17,0.8557
2019,9,Ezeiza - Caracas,internacional,Ezeiza,Buenos Aires,Caracas,,482,534,2,0.9026
2019,9,Ezeiza - Cayo Coco,internacional,Ezeiza,Buenos Aires,Cayo Coco,,335,786,3,0.4262
2019,9,Ezeiza - Comodoro Rivadavia,cabotaje,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,52,87,1,0.5977
2019,9,Ezeiza - Curitiba,internacional,Ezeiza,Buenos Aires,Curitiba,,3607,4929,33,0.7318
2019,9,Ezeiza - Córdoba,cabotaje,Ezeiza,Buenos Aires,Córdoba,Córdoba,9708,11308,89,0.8585
2019,9,Ezeiza - Dallas-Fort Worth,internacional,Ezeiza,Buenos Aires,Dallas-Fort Worth,,6425,7012,30,0.9163
2019,9,Ezeiza - El Calafate,cabotaje,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,2937,3570,21,0.8227
2019,9,Ezeiza - Florianópolis,internacional,Ezeiza,Buenos Aires,Florianópolis,,3774,5049,28,0.7475
2019,9,Ezeiza - Fortaleza,internacional,Ezeiza,Buenos Aires,Fortaleza,,793,885,5,0.896
2019,9,Ezeiza - Frankfurt Am Main,internacional,Ezeiza,Buenos Aires,Frankfurt Am Main,,10327,10970,30,0.9414
2019,9,Ezeiza - Geneva,internacional,Ezeiza,Buenos Aires,Geneva,,290,314,1,0.9236
2019,9,Ezeiza - Houston,internacional,Ezeiza,Buenos Aires,Houston,,7236,7752,29,0.9334
2019,9,Ezeiza - João Pessoa,internacional,Ezeiza,Buenos Aires,João Pessoa,,578,720,4,0.8028
2019,9,Ezeiza - Lima,internacional,Ezeiza,Buenos Aires,Lima,,28451,33059,179,0.8606
2019,9,Ezeiza - Londres,internacional,Ezeiza,Buenos Aires,Londres,,16069,17683,57,0.9087
2019,9,Ezeiza - Los Angeles,internacional,Ezeiza,Buenos Aires,Los Angeles,,3213,3420,12,0.9395
2019,9,Ezeiza - Madrid,internacional,Ezeiza,Buenos Aires,Madrid,,44337,47477,150,0.9339
2019,9,Ezeiza - Manaus,internacional,Ezeiza,Buenos Aires,Manaus,,411,912,5,0.4507
2019,9,Ezeiza - Mar del Plata,cabotaje,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,1945,2688,29,0.7236
2019,9,Ezeiza - Mendoza,cabotaje,Ezeiza,Buenos Aires,Mendoza,Mendoza,5743,6669,62,0.8611
2019,9,Ezeiza - Miami,internacional,Ezeiza,Buenos Aires,Miami,,31897,36323,138,0.8781
2019,9,Ezeiza - Montevideo,internacional,Ezeiza,Buenos Aires,Montevideo,,2046,2944,30,0.695
2019,9,Ezeiza - México Df,internacional,Ezeiza,Buenos Aires,México Df,,6944,7543,29,0.9206
2019,9,Ezeiza - Natal,internacional,Ezeiza,Buenos Aires,Natal,,688,912,5,0.7544
2019,9,Ezeiza - Neuquén,cabotaje,Ezeiza,Buenos Aires,Neuquén,Neuquén,87,87,1,1.0
2019,9,Ezeiza - Nueva York,internacional,Ezeiza,Buenos Aires,Nueva York,,19036,20961,83,0.9082
2019,9,Ezeiza - Panamá,internacional,Ezeiza,Buenos Aires,Panamá,,11593,12488,81,0.9283
2019,9,Ezeiza - París,internacional,Ezeiza,Buenos Aires,París,,8536,8949,30,0.9538
2019,9,Ezeiza - Porto Alegre,internacional,Ezeiza,Buenos Aires,Porto Alegre,,4738,7230,56,0.6553
2019,9,Ezeiza - Porto Seguro,internacional,Ezeiza,Buenos Aires,Porto Seguro,,4721,5100,30,0.9257
2019,9,Ezeiza - Puerto Iguazú,cabotaje,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,2637,3176,28,0.8303
2019,9,Ezeiza - Punta Cana,internacional,Ezeiza,Buenos Aires,Punta Cana,,154,170,1,0.9059
2019,9,Ezeiza - Recife,internacional,Ezeiza,Buenos Aires,Recife,,1857,2127,12,0.8731
2019,9,Ezeiza - Resistencia,cabotaje,Ezeiza,Buenos Aires,Resistencia,Chaco,2239,2550,19,0.878
2019,9,Ezeiza - Roma,internacional,Ezeiza,Buenos Aires,Roma,,15313,16380,58,0.9349
2019,9,Ezeiza - Rosario,cabotaje,Ezeiza,Buenos Aires,Rosario,Santa Fe,2823,4124,47,0.6845
2019,9,Ezeiza - Río de Janeiro,internacional,Ezeiza,Buenos Aires,Río de Janeiro,,31639,37292,200,0.8484
2019,9,Ezeiza - Salta,cabotaje,Ezeiza,Buenos Aires,Salta,Salta,4274,5104,32,0.8374
2019,9,Ezeiza - Salvador,internacional,Ezeiza,Buenos Aires,Salvador,,4070,4665,27,0.8725
2019,9,Ezeiza - San Carlos de Bariloche,cabotaje,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,10064,11352,75,0.8865
2019,9,Ezeiza - San Martín de los Andes,cabotaje,Ezeiza,Buenos Aires,San Martín de los Andes,Neuquén,179,340,2,0.5265
2019,9,Ezeiza - San Miguel de Tucumán,cabotaje,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,3229,3980,32,0.8113
2019,9,Ezeiza - Santa Cruz de la Sierra,internacional,Ezeiza,Buenos Aires,Santa Cruz de la Sierra,,8234,10266,58,0.8021
2019,9,Ezeiza - Santiago,internacional,Ezeiza,Buenos Aires,Santiago,,60275,83276,441,0.7238
2019,9,Ezeiza - São Paulo,internacional,Ezeiza,Buenos Aires,São Paulo,,75453,91060,483,0.8286
2019,9,Ezeiza - Ushuaia,cabotaje,Ezeiza,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3598,4250,27,0.8466
2019,9,Ezeiza - Zurich,internacional,Ezeiza,Buenos Aires,Zurich,,2058,2198,7,0.9363
2019,9,Florianópolis - Ezeiza,internacional,Florianópolis,,Ezeiza,Buenos Aires,3282,4668,26,0.7031
2019,9,Formosa - Ciudad de Buenos Aires,cabotaje,Formosa,Formosa,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4751,5439,51,0.8735
2019,9,Fortaleza - Ezeiza,internacional,Fortaleza,,Ezeiza,Buenos Aires,799,903,5,0.8848
2019,9,Frankfurt Am Main - Ezeiza,internacional,Frankfurt Am Main,,Ezeiza,Buenos Aires,10309,10899,30,0.9459
2019,9,Houston - Ezeiza,internacional,Houston,,Ezeiza,Buenos Aires,7180,7941,30,0.9042
2019,9,João Pessoa - Ezeiza,internacional,João Pessoa,,Ezeiza,Buenos Aires,150,189,1,0.7937
2019,9,La Habana - Ezeiza,internacional,La Habana,,Ezeiza,Buenos Aires,273,524,2,0.521
2019,9,La Rioja - Ciudad de Buenos Aires,cabotaje,La Rioja,La Rioja,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2605,2928,33,0.8897
2019,9,Lima - Córdoba,internacional,Lima,,Córdoba,Córdoba,4521,5091,30,0.888
2019,9,Lima - Ezeiza,internacional,Lima,,Ezeiza,Buenos Aires,29435,33117,178,0.8888
2019,9,Lima - Mendoza,internacional,Lima,,Mendoza,Mendoza,2359,2598,17,0.908
2019,9,Lima - Rosario,internacional,Lima,,Rosario,Santa Fe,3786,4320,29,0.8764
2019,9,Lima - Salta,internacional,Lima,,Salta,Salta,1348,1818,12,0.7415
2019,9,Lima - San Miguel de Tucumán,internacional,Lima,,San Miguel de Tucumán,Tucumán,2118,2652,17,0.7986
2019,9,Londres - Ezeiza,internacional,Londres,,Ezeiza,Buenos Aires,15871,17408,56,0.9117
2019,9,Los Angeles - Ezeiza,internacional,Los Angeles,,Ezeiza,Buenos Aires,2964,3684,13,0.8046
2019,9,Maceió - Ezeiza,internacional,Maceió,,Ezeiza,Buenos Aires,661,903,5,0.732
2019,9,Madrid - Ezeiza,internacional,Madrid,,Ezeiza,Buenos Aires,45298,48491,153,0.9342
2019,9,Madrid - Puerto Iguazú,internacional,Madrid,,Puerto Iguazú,Misiones,44,299,1,0.1472
2019,9,Manaus - Ezeiza,internacional,Manaus,,Ezeiza,Buenos Aires,355,549,3,0.6466
2019,9,Mar del Plata - Bahía Blanca,cabotaje,Mar del Plata,Buenos Aires,Bahía Blanca,Buenos Aires,930,1872,20,0.4968
2019,9,Mar del Plata - Ciudad de Buenos Aires,cabotaje,Mar del Plata,Buenos Aires,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,7969,9242,97,0.8623
2019,9,Mar del Plata - Córdoba,cabotaje,Mar del Plata,Buenos Aires,Córdoba,Córdoba,1264,1536,16,0.8229
2019,9,Mar del Plata - Ezeiza,cabotaje,Mar del Plata,Buenos Aires,Ezeiza,Buenos Aires,1661,2352,27,0.7062
2019,9,Mendoza - Ciudad de Buenos Aires,cabotaje,Mendoza,Mendoza,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,41426,53406,330,0.7757
2019,9,Mendoza - Comodoro Rivadavia,cabotaje,Mendoza,Mendoza,Comodoro Rivadavia,Chubut,1262,2064,23,0.6114
2019,9,Mendoza - Córdoba,cabotaje,Mendoza,Mendoza,Córdoba,Córdoba,4719,5664,60,0.8332
2019,9,Mendoza - El Palomar,cabotaje,Mendoza,Mendoza,El Palomar,Buenos Aires,8194,10497,59,0.7806
2019,9,Mendoza - Ezeiza,cabotaje,Mendoza,Mendoza,Ezeiza,Buenos Aires,7891,9466,93,0.8336
2019,9,Mendoza - Lima,internacional,Mendoza,Mendoza,Lima,,2018,2598,17,0.7768
2019,9,Mendoza - Neuquén,cabotaje,Mendoza,Mendoza,Neuquén,Neuquén,2553,4224,38,0.6044
2019,9,Mendoza - Panamá,internacional,Mendoza,Mendoza,Panamá,,2065,2552,17,0.8092
2019,9,Mendoza - Puerto Iguazú,cabotaje,Mendoza,Mendoza,Puerto Iguazú,Misiones,964,1513,9,0.6371
2019,9,Mendoza - Rosario,cabotaje,Mendoza,Mendoza,Rosario,Santa Fe,1382,1632,17,0.8468
2019,9,Mendoza - Salta,cabotaje,Mendoza,Mendoza,Salta,Salta,2068,2736,21,0.7558
2019,9,Mendoza - San Carlos de Bariloche,cabotaje,Mendoza,Mendoza,San Carlos de Bariloche,Río Negro,805,1302,7,0.6183
2019,9,Mendoza - San Juan,cabotaje,Mendoza,Mendoza,San Juan,San Juan,5,170,1,0.0294
2019,9,Mendoza - San Miguel de Tucumán,cabotaje,Mendoza,Mendoza,San Miguel de Tucumán,Tucumán,746,1488,8,0.5013
2019,9,Mendoza - Santiago,internacional,Mendoza,Mendoza,Santiago,,10519,13654,81,0.7704
2019,9,Mendoza - São Paulo,internacional,Mendoza,Mendoza,São Paulo,,3520,4441,25,0.7926
2019,9,Miami - Córdoba,internacional,Miami,,Córdoba,Córdoba,2942,3485,17,0.8442
2019,9,Miami - Ezeiza,internacional,Miami,,Ezeiza,Buenos Aires,31516,35976,138,0.876
2019,9,Montevideo - Ciudad de Buenos Aires,internacional,Montevideo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,9898,13749,140,0.7199
2019,9,Montevideo - Ezeiza,internacional,Montevideo,,Ezeiza,Buenos Aires,1625,2638,26,0.616
2019,9,México Df - Ezeiza,internacional,México Df,,Ezeiza,Buenos Aires,6534,7574,29,0.8627
2019,9,Natal - Ezeiza,internacional,Natal,,Ezeiza,Buenos Aires,550,735,4,0.7483
2019,9,Neuquén - Ciudad de Buenos Aires,cabotaje,Neuquén,Neuquén,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,34974,41349,250,0.8458
2019,9,Neuquén - Comodoro Rivadavia,cabotaje,Neuquén,Neuquén,Comodoro Rivadavia,Chubut,2010,2736,29,0.7346
2019,9,Neuquén - Córdoba,cabotaje,Neuquén,Neuquén,Córdoba,Córdoba,6097,7921,49,0.7697
2019,9,Neuquén - El Palomar,cabotaje,Neuquén,Neuquén,El Palomar,Buenos Aires,4667,5805,35,0.804
2019,9,Neuquén - Mendoza,cabotaje,Neuquén,Neuquén,Mendoza,Mendoza,2564,4176,36,0.614
2019,9,Neuquén - Salta,cabotaje,Neuquén,Neuquén,Salta,Salta,1612,2418,13,0.6667
2019,9,Neuquén - Santiago,internacional,Neuquén,Neuquén,Santiago,,1198,2262,13,0.5296
2019,9,Nueva York - Ezeiza,internacional,Nueva York,,Ezeiza,Buenos Aires,19138,21972,86,0.871
2019,9,Panamá - Córdoba,internacional,Panamá,,Córdoba,Córdoba,4348,4620,30,0.9411
2019,9,Panamá - Ezeiza,internacional,Panamá,,Ezeiza,Buenos Aires,11713,12320,80,0.9507
2019,9,Panamá - Mendoza,internacional,Panamá,,Mendoza,Mendoza,2219,2706,18,0.82
2019,9,Panamá - Rosario,internacional,Panamá,,Rosario,Santa Fe,4195,4562,29,0.9196
2019,9,Panamá - Salta,internacional,Panamá,,Salta,Salta,766,1022,8,0.7495
2019,9,Paraná - Ciudad de Buenos Aires,cabotaje,Paraná,Entre Ríos,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2552,3328,34,0.7668
2019,9,Parnamirim - Ezeiza,internacional,Parnamirim,,Ezeiza,Buenos Aires,156,177,1,0.8814
2019,9,París - Ezeiza,internacional,París,,Ezeiza,Buenos Aires,8193,8640,29,0.9483
2019,9,Perito Moreno - Comodoro Rivadavia,cabotaje,Perito Moreno,Santa Cruz,Comodoro Rivadavia,Chubut,19,46,8,0.413
2019,9,Porto Alegre - Ezeiza,internacional,Porto Alegre,,Ezeiza,Buenos Aires,5004,7782,59,0.643
2019,9,Porto Seguro - Ezeiza,internacional,Porto Seguro,,Ezeiza,Buenos Aires,3229,3740,22,0.8634
2019,9,Posadas - Ciudad de Buenos Aires,cabotaje,Posadas,Misiones,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8931,10249,86,0.8714
2019,9,Posadas - Córdoba,cabotaje,Posadas,Misiones,Córdoba,Córdoba,961,1152,12,0.8342
2019,9,Posadas - El Palomar,cabotaje,Posadas,Misiones,El Palomar,Buenos Aires,3337,3969,21,0.8408
2019,9,Posadas - Ezeiza,cabotaje,Posadas,Misiones,Ezeiza,Buenos Aires,38,48,1,0.7917
2019,9,Puerto Argentino - Río Gallegos,cabotaje,Puerto Argentino,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Gallegos,Santa Cruz,11,174,1,0.0632
2019,9,Puerto Iguazú - Asunción,internacional,Puerto Iguazú,Misiones,Asunción,,5,299,1,0.0167
2019,9,Puerto Iguazú - Ciudad de Buenos Aires,cabotaje,Puerto Iguazú,Misiones,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,43454,50457,320,0.8612
2019,9,Puerto Iguazú - Córdoba,cabotaje,Puerto Iguazú,Misiones,Córdoba,Córdoba,3528,4281,32,0.8241
2019,9,Puerto Iguazú - El Palomar,cabotaje,Puerto Iguazú,Misiones,El Palomar,Buenos Aires,6971,8078,55,0.863
2019,9,Puerto Iguazú - Ezeiza,cabotaje,Puerto Iguazú,Misiones,Ezeiza,Buenos Aires,3684,4387,37,0.8398
2019,9,Puerto Iguazú - Madrid,internacional,Puerto Iguazú,Misiones,Madrid,,339,2481,8,0.1366
2019,9,Puerto Iguazú - Mendoza,cabotaje,Puerto Iguazú,Misiones,Mendoza,Mendoza,1089,1512,8,0.7202
2019,9,Puerto Iguazú - Resistencia,cabotaje,Puerto Iguazú,Misiones,Resistencia,Chaco,1,48,1,0.0208
2019,9,Puerto Iguazú - Rosario,cabotaje,Puerto Iguazú,Misiones,Rosario,Santa Fe,2010,2616,20,0.7683
2019,9,Puerto Iguazú - Salta,cabotaje,Puerto Iguazú,Misiones,Salta,Salta,2193,3072,26,0.7139
2019,9,Puerto Madryn - Ciudad de Buenos Aires,cabotaje,Puerto Madryn,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3479,4785,29,0.7271
2019,9,Puerto Madryn - Comodoro Rivadavia,cabotaje,Puerto Madryn,Chubut,Comodoro Rivadavia,Chubut,28,83,1,0.3373
2019,9,Punta Cana - Córdoba,internacional,Punta Cana,,Córdoba,Córdoba,141,170,1,0.8294
2019,9,Punta Cana - Ezeiza,internacional,Punta Cana,,Ezeiza,Buenos Aires,538,680,4,0.7912
2019,9,Punta Cana - Salta,internacional,Punta Cana,,Salta,Salta,285,340,2,0.8382
2019,9,Punta del Este - Ciudad de Buenos Aires,internacional,Punta del Este,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1697,3060,29,0.5546
2019,9,Recife - Córdoba,internacional,Recife,,Córdoba,Córdoba,638,696,4,0.9167
2019,9,Recife - Ezeiza,internacional,Recife,,Ezeiza,Buenos Aires,1716,2289,13,0.7497
2019,9,Recife - Rosario,internacional,Recife,,Rosario,Santa Fe,646,696,4,0.9282
2019,9,Reconquista - Santa Fe,cabotaje,Reconquista,Santa Fe,Santa Fe,Santa Fe,16,200,8,0.08
2019,9,Resistencia - Ciudad de Buenos Aires,cabotaje,Resistencia,Chaco,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,11222,13244,114,0.8473
2019,9,Resistencia - Córdoba,cabotaje,Resistencia,Chaco,Córdoba,Córdoba,1545,1824,20,0.847
2019,9,Resistencia - Ezeiza,cabotaje,Resistencia,Chaco,Ezeiza,Buenos Aires,100,170,1,0.5882
2019,9,Resistencia - Punta Cana,internacional,Resistencia,Chaco,Punta Cana,,1167,1360,8,0.8581
2019,9,Rio Hondo - Ciudad de Buenos Aires,cabotaje,Rio Hondo,Santiago del Estero,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,593,720,8,0.8236
2019,9,Roma - Ezeiza,internacional,Roma,,Ezeiza,Buenos Aires,15260,16417,58,0.9295
2019,9,Rosario - Belo Horizonte,internacional,Rosario,Santa Fe,Belo Horizonte,,193,321,2,0.6012
2019,9,Rosario - Ciudad de Buenos Aires,cabotaje,Rosario,Santa Fe,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,7235,9364,97,0.7726
2019,9,Rosario - Ezeiza,cabotaje,Rosario,Santa Fe,Ezeiza,Buenos Aires,2213,2688,30,0.8233
2019,9,Rosario - Lima,internacional,Rosario,Santa Fe,Lima,,3512,4494,30,0.7815
2019,9,Rosario - Mendoza,cabotaje,Rosario,Santa Fe,Mendoza,Mendoza,1356,1632,17,0.8309
2019,9,Rosario - Panamá,internacional,Rosario,Santa Fe,Panamá,,4051,4402,28,0.9203
2019,9,Rosario - Puerto Iguazú,cabotaje,Rosario,Santa Fe,Puerto Iguazú,Misiones,1986,2616,20,0.7592
2019,9,Rosario - Recife,internacional,Rosario,Santa Fe,Recife,,642,696,4,0.9224
2019,9,Rosario - Río de Janeiro,internacional,Rosario,Santa Fe,Río de Janeiro,,3298,3921,22,0.8411
2019,9,Rosario - Salta,cabotaje,Rosario,Santa Fe,Salta,Salta,2493,3279,24,0.7603
2019,9,Rosario - San Carlos de Bariloche,cabotaje,Rosario,Santa Fe,San Carlos de Bariloche,Río Negro,1362,1632,17,0.8346
2019,9,Río Cuarto - Ciudad de Buenos Aires,cabotaje,Río Cuarto,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1502,2112,22,0.7112
2019,9,Río Gallegos - Ciudad de Buenos Aires,cabotaje,Río Gallegos,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8902,10636,65,0.837
2019,9,Río Gallegos - Comodoro Rivadavia,cabotaje,Río Gallegos,Santa Cruz,Comodoro Rivadavia,Chubut,156,297,9,0.5253
2019,9,Río Gallegos - Puerto Argentino,cabotaje,Río Gallegos,Santa Cruz,Puerto Argentino,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",14,174,1,0.0805
2019,9,Río Gallegos - Río Grande,cabotaje,Río Gallegos,Santa Cruz,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",103,242,8,0.4256
2019,9,Río Grande - Ciudad de Buenos Aires,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5703,7185,57,0.7937
2019,9,Río Grande - Ushuaia,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",126,316,10,0.3987
2019,9,Río de Janeiro - Córdoba,internacional,Río de Janeiro,,Córdoba,Córdoba,3943,4647,26,0.8485
2019,9,Río de Janeiro - Ezeiza,internacional,Río de Janeiro,,Ezeiza,Buenos Aires,30002,36666,196,0.8183
2019,9,Río de Janeiro - Rosario,internacional,Río de Janeiro,,Rosario,Santa Fe,3319,3921,22,0.8465
2019,9,Salta - Ciudad de Buenos Aires,cabotaje,Salta,Salta,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,32343,38926,249,0.8309
2019,9,Salta - Córdoba,cabotaje,Salta,Salta,Córdoba,Córdoba,7318,8683,54,0.8428
2019,9,Salta - El Palomar,cabotaje,Salta,Salta,El Palomar,Buenos Aires,7362,8526,53,0.8635
2019,9,Salta - Ezeiza,cabotaje,Salta,Salta,Ezeiza,Buenos Aires,5570,6699,48,0.8315
2019,9,Salta - Lima,internacional,Salta,Salta,Lima,,1306,1818,12,0.7184
2019,9,Salta - Mendoza,cabotaje,Salta,Salta,Mendoza,Mendoza,2081,2640,20,0.7883
2019,9,Salta - Neuquén,cabotaje,Salta,Salta,Neuquén,Neuquén,1589,2418,20,0.6572
2019,9,Salta - Panamá,internacional,Salta,Salta,Panamá,,859,1176,9,0.7304
2019,9,Salta - Puerto Iguazú,cabotaje,Salta,Salta,Puerto Iguazú,Misiones,2203,3072,25,0.7171
2019,9,Salta - Rosario,cabotaje,Salta,Salta,Rosario,Santa Fe,2545,3327,24,0.765
2019,9,Salta - San Carlos de Bariloche,cabotaje,Salta,Salta,San Carlos de Bariloche,Río Negro,544,558,3,0.9749
2019,9,Salta - San Salvador de Jujuy,cabotaje,Salta,Salta,San Salvador de Jujuy,Jujuy,58,165,1,0.3515
2019,9,Salvador - Córdoba,internacional,Salvador,,Córdoba,Córdoba,594,680,4,0.8735
2019,9,Salvador - Ezeiza,internacional,Salvador,,Ezeiza,Buenos Aires,3827,4822,28,0.7937
2019,9,San Carlos de Bariloche - Ciudad de Buenos Aires,cabotaje,San Carlos de Bariloche,Río Negro,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,59744,62724,370,0.9525
2019,9,San Carlos de Bariloche - Córdoba,cabotaje,San Carlos de Bariloche,Río Negro,Córdoba,Córdoba,5317,6579,50,0.8082
2019,9,San Carlos de Bariloche - El Calafate,cabotaje,San Carlos de Bariloche,Río Negro,El Calafate,Santa Cruz,1778,3910,23,0.4547
2019,9,San Carlos de Bariloche - El Palomar,cabotaje,San Carlos de Bariloche,Río Negro,El Palomar,Buenos Aires,13120,14362,80,0.9135
2019,9,San Carlos de Bariloche - Ezeiza,cabotaje,San Carlos de Bariloche,Río Negro,Ezeiza,Buenos Aires,7550,8410,57,0.8977
2019,9,San Carlos de Bariloche - Mendoza,cabotaje,San Carlos de Bariloche,Río Negro,Mendoza,Mendoza,886,1302,7,0.6805
2019,9,San Carlos de Bariloche - Neuquén,cabotaje,San Carlos de Bariloche,Río Negro,Neuquén,Neuquén,82,85,1,0.9647
2019,9,San Carlos de Bariloche - Rosario,cabotaje,San Carlos de Bariloche,Río Negro,Rosario,Santa Fe,1360,1536,17,0.8854
2019,9,San Carlos de Bariloche - Salta,cabotaje,San Carlos de Bariloche,Río Negro,Salta,Salta,634,651,5,0.9739
