anio,mes,ruta,clasificacion_vuelo,aerolinea,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2017,1,Ciudad de Buenos Aires - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Comodoro Rivadavia,Chubut,15298,19679,155,0.7774
2017,1,Ciudad de Buenos Aires - Comodoro Rivadavia,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Comodoro Rivadavia,Chubut,2307,2772,21,0.8323
2017,1,Ciudad de Buenos Aires - Corrientes,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,4009,5561,53,0.7209
2017,1,Ciudad de Buenos Aires - Curitiba,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Curitiba,,2070,2282,23,0.9071
2017,1,Ciudad de Buenos Aires - Córdoba,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,27037,32503,238,0.8318
2017,1,Ciudad de Buenos Aires - Córdoba,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,4829,5533,39,0.8728
2017,1,Ciudad de Buenos Aires - Córdoba,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,12821,16143,103,0.7942
2017,1,Ciudad de Buenos Aires - El Calafate,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,El Calafate,Santa Cruz,15698,17734,124,0.8852
2017,1,Ciudad de Buenos Aires - El Calafate,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,El Calafate,Santa Cruz,7444,9414,56,0.7907
2017,1,Ciudad de Buenos Aires - Esquel,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Esquel,Chubut,2666,3401,27,0.7839
2017,1,Ciudad de Buenos Aires - Florianópolis,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Florianópolis,,10628,12240,72,0.8683
2017,1,Ciudad de Buenos Aires - Florianópolis,internacional,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Florianópolis,,143,165,1,0.8667
2017,1,Ciudad de Buenos Aires - Formosa,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Formosa,Formosa,3764,4944,52,0.7613
2017,1,Ciudad de Buenos Aires - La Rioja,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,La Rioja,La Rioja,1931,3504,37,0.5511
2017,1,Ciudad de Buenos Aires - Mar del Plata,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mar del Plata,Buenos Aires,11995,13068,112,0.9179
2017,1,Ciudad de Buenos Aires - Mar del Plata,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mar del Plata,Buenos Aires,2919,3303,23,0.8837
2017,1,Ciudad de Buenos Aires - Mar del Plata,cabotaje,LADE - Líneas Aéreas Del Estado,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mar del Plata,Buenos Aires,12,40,5,0.3
2017,1,Ciudad de Buenos Aires - Mendoza,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,17828,23599,175,0.7555
2017,1,Ciudad de Buenos Aires - Mendoza,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,9946,13364,82,0.7442
2017,1,Ciudad de Buenos Aires - Montevideo,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Montevideo,,6090,9946,97,0.6123
2017,1,Ciudad de Buenos Aires - Montevideo,internacional,Amaszonas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Montevideo,,617,1250,25,0.4936
2017,1,Ciudad de Buenos Aires - Neuquén,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,14231,17542,140,0.8113
2017,1,Ciudad de Buenos Aires - Neuquén,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,12062,14288,93,0.8442
2017,1,Ciudad de Buenos Aires - Paraná,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Paraná,Entre Ríos,1543,2496,26,0.6182
2017,1,Ciudad de Buenos Aires - Porto Alegre,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Porto Alegre,,2513,3008,31,0.8354
2017,1,Ciudad de Buenos Aires - Posadas,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Posadas,Misiones,6513,8084,81,0.8057
2017,1,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,25352,28552,196,0.8879
2017,1,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,15188,16811,100,0.9035
2017,1,Ciudad de Buenos Aires - Puerto Madryn,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Madryn,Chubut,2095,3467,23,0.6043
2017,1,Ciudad de Buenos Aires - Punta del Este,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Punta del Este,,15010,18823,141,0.7974
2017,1,Ciudad de Buenos Aires - Punta del Este,internacional,Amaszonas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Punta del Este,,158,300,6,0.5267
2017,1,Ciudad de Buenos Aires - Resistencia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Resistencia,Chaco,5281,6476,64,0.8155
2017,1,Ciudad de Buenos Aires - Rio Hondo,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rio Hondo,Santiago del Estero,130,336,7,0.3869
2017,1,Ciudad de Buenos Aires - Rosario,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rosario,Santa Fe,1734,2128,22,0.8148
2017,1,Ciudad de Buenos Aires - Río Cuarto,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Cuarto,Córdoba,1325,2496,27,0.5308
2017,1,Ciudad de Buenos Aires - Río Gallegos,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Gallegos,Santa Cruz,6929,8685,66,0.7978
2017,1,Ciudad de Buenos Aires - Río Gallegos,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Gallegos,Santa Cruz,2478,3108,25,0.7973
2017,1,Ciudad de Buenos Aires - Río Grande,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3700,3808,36,0.9716
2017,1,Ciudad de Buenos Aires - Río de Janeiro,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río de Janeiro,,19864,20740,122,0.9578
2017,1,Ciudad de Buenos Aires - Salta,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,18783,25095,165,0.7485
2017,1,Ciudad de Buenos Aires - Salta,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,2879,4291,27,0.6709
2017,1,Ciudad de Buenos Aires - Salta,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,12274,13978,84,0.8781
2017,1,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,28200,34198,219,0.8246
2017,1,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,21892,24557,148,0.8915
2017,1,Ciudad de Buenos Aires - San Fernando del Valle de Catamarca,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Fernando del Valle de Catamarca,Catamarca,1715,3072,33,0.5583
2017,1,Ciudad de Buenos Aires - San Juan,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Juan,San Juan,5155,7492,70,0.6881
2017,1,Ciudad de Buenos Aires - San Juan,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Juan,San Juan,1354,2016,19,0.6716
2017,1,Ciudad de Buenos Aires - San Luis,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Luis,San Luis,3202,4368,46,0.7331
2017,1,Ciudad de Buenos Aires - San Martín de los Andes,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Martín de los Andes,Neuquén,5079,5941,43,0.8549
2017,1,Ciudad de Buenos Aires - San Martín de los Andes,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Martín de los Andes,Neuquén,42,83,1,0.506
2017,1,Ciudad de Buenos Aires - San Miguel de Tucumán,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Miguel de Tucumán,Tucumán,16565,20922,149,0.7918
2017,1,Ciudad de Buenos Aires - San Miguel de Tucumán,cabotaje,Andes Líneas Aéreas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Miguel de Tucumán,Tucumán,1,83,1,0.012
2017,1,Ciudad de Buenos Aires - San Miguel de Tucumán,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Miguel de Tucumán,Tucumán,7938,9580,58,0.8286
2017,1,Ciudad de Buenos Aires - San Rafael,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Rafael,Mendoza,2539,2976,31,0.8532
2017,1,Ciudad de Buenos Aires - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Salvador de Jujuy,Jujuy,7505,9082,86,0.8264
2017,1,Ciudad de Buenos Aires - Santa Cruz de la Sierra,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Cruz de la Sierra,,4043,4590,27,0.8808
2017,1,Ciudad de Buenos Aires - Santa Fe,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Fe,Santa Fe,2378,4393,45,0.5413
2017,1,Ciudad de Buenos Aires - Santa Rosa,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Rosa,La Pampa,1402,2448,29,0.5727
2017,1,Ciudad de Buenos Aires - Santiago,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,17690,20478,123,0.8639
2017,1,Ciudad de Buenos Aires - Santiago,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,17407,19707,117,0.8833
2017,1,Ciudad de Buenos Aires - Santiago del Estero,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago del Estero,Santiago del Estero,2798,4352,47,0.6429
2017,1,Ciudad de Buenos Aires - Sunchales,cabotaje,Avianca,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Sunchales,Santa Fe,9,20,2,0.45
2017,1,Ciudad de Buenos Aires - São Paulo,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,14710,16026,96,0.9179
2017,1,Ciudad de Buenos Aires - São Paulo,internacional,Gol Transportes Aéreos,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,14427,16446,91,0.8772
2017,1,Ciudad de Buenos Aires - São Paulo,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,14981,15870,93,0.944
2017,1,Ciudad de Buenos Aires - Trelew,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trelew,Chubut,6551,7692,62,0.8517
2017,1,Ciudad de Buenos Aires - Ushuaia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",13309,14538,97,0.9155
2017,1,Ciudad de Buenos Aires - Ushuaia,cabotaje,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",12218,13054,79,0.936
2017,1,Ciudad de Buenos Aires - Viedma,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Viedma,Río Negro,694,912,10,0.761
2017,1,Cochabamba - Ezeiza,internacional,Boliviana de Aviación,Cochabamba,,Ezeiza,Buenos Aires,448,534,4,0.839
2017,1,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,16276,19476,146,0.8357
2017,1,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,LATAM,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2384,2856,18,0.8347
2017,1,Comodoro Rivadavia - El Calafate,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,El Calafate,Santa Cruz,82,262,8,0.313
2017,1,Comodoro Rivadavia - Ezeiza,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,142,192,2,0.7396
2017,1,Comodoro Rivadavia - Neuquén,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,3160,5185,31,0.6095
2017,1,Comodoro Rivadavia - Neuquén,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,1,10,1,0.1
2017,1,Comodoro Rivadavia - Perito Moreno,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Perito Moreno,Santa Cruz,23,38,2,0.6053
2017,1,Comodoro Rivadavia - Puerto Madryn,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Puerto Madryn,Chubut,76,208,5,0.3654
2017,1,Comodoro Rivadavia - Río Gallegos,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Río Gallegos,Santa Cruz,870,1248,13,0.6971
2017,1,Comodoro Rivadavia - Río Gallegos,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Río Gallegos,Santa Cruz,46,112,4,0.4107
2017,1,Comodoro Rivadavia - San Carlos de Bariloche,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,San Carlos de Bariloche,Río Negro,63,123,5,0.5122
2017,1,Corrientes - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4347,5268,51,0.8252
2017,1,Corrientes - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Puerto Iguazú,Misiones,162,170,1,0.9529
2017,1,Curitiba - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Curitiba,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1690,2016,21,0.8383
2017,1,Córdoba - Asunción,internacional,Air Europa,Córdoba,Córdoba,Asunción,,2100,5382,18,0.3902
2017,1,Córdoba - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,26881,31755,234,0.8465
2017,1,Córdoba - Ciudad de Buenos Aires,cabotaje,Andes Líneas Aéreas,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5245,5781,41,0.9073
2017,1,Córdoba - Ciudad de Buenos Aires,cabotaje,LATAM,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13044,15821,96,0.8245
2017,1,Córdoba - El Calafate,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,El Calafate,Santa Cruz,1320,1673,13,0.789
2017,1,Córdoba - Ezeiza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ezeiza,Buenos Aires,7608,8963,92,0.8488
2017,1,Córdoba - Ezeiza,cabotaje,LATAM,Córdoba,Córdoba,Ezeiza,Buenos Aires,171,336,3,0.5089
2017,1,Córdoba - Florianópolis,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Florianópolis,,722,768,8,0.9401
2017,1,Córdoba - Florianópolis,internacional,LATAM,Córdoba,Córdoba,Florianópolis,,655,672,4,0.9747
2017,1,Córdoba - Lima,internacional,LATAM,Córdoba,Córdoba,Lima,,5975,6600,30,0.9053
2017,1,Córdoba - Maceió,internacional,LATAM,Córdoba,Córdoba,Maceió,,504,507,3,0.9941
2017,1,Córdoba - Mar del Plata,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Mar del Plata,Buenos Aires,2627,2976,32,0.8827
2017,1,Córdoba - Mendoza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Mendoza,Mendoza,5184,8150,61,0.6361
2017,1,Córdoba - Panamá,internacional,Copa Airlines,Córdoba,Córdoba,Panamá,,4537,4774,31,0.9504
2017,1,Córdoba - Porto Seguro,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Porto Seguro,,585,680,4,0.8603
2017,1,Córdoba - Porto Seguro,internacional,LATAM,Córdoba,Córdoba,Porto Seguro,,644,672,4,0.9583
2017,1,Córdoba - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Puerto Iguazú,Misiones,1991,2186,22,0.9108
2017,1,Córdoba - Punta del Este,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Punta del Este,,1082,1248,13,0.867
2017,1,Córdoba - Resistencia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Resistencia,Chaco,896,1248,13,0.7179
2017,1,Córdoba - Rosario,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Rosario,Santa Fe,2027,3970,32,0.5106
2017,1,Córdoba - Río Cuarto,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Río Cuarto,Córdoba,52,1776,21,0.0293
2017,1,Córdoba - Río de Janeiro,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Río de Janeiro,,1307,1360,8,0.961
2017,1,Córdoba - Río de Janeiro,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,Río de Janeiro,,4762,5205,29,0.9149
2017,1,Córdoba - Salta,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Salta,Salta,1421,1632,17,0.8707
2017,1,Córdoba - Salta,cabotaje,Andes Líneas Aéreas,Córdoba,Córdoba,Salta,Salta,83,83,1,1.0
2017,1,Córdoba - Salvador,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Salvador,,673,680,4,0.9897
2017,1,Córdoba - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Carlos de Bariloche,Río Negro,1267,1874,16,0.6761
2017,1,Córdoba - San Carlos de Bariloche,cabotaje,Andes Líneas Aéreas,Córdoba,Córdoba,San Carlos de Bariloche,Río Negro,302,496,4,0.6089
2017,1,Córdoba - San Miguel de Tucumán,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Miguel de Tucumán,Tucumán,871,1348,14,0.6461
2017,1,Córdoba - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Salvador de Jujuy,Jujuy,1338,1680,18,0.7964
2017,1,Córdoba - Santiago,internacional,LATAM,Córdoba,Córdoba,Santiago,,8739,9256,46,0.9441
2017,1,Córdoba - Santiago,internacional,Sky Airline,Córdoba,Córdoba,Santiago,,3954,4860,31,0.8136
2017,1,Córdoba - São Paulo,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,São Paulo,,331,363,2,0.9118
2017,1,Córdoba - São Paulo,internacional,LATAM,Córdoba,Córdoba,São Paulo,,6653,6820,31,0.9755
2017,1,Córdoba - Ushuaia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1558,1728,18,0.9016
2017,1,Dallas - Ezeiza,internacional,American Airlines,Dallas,,Ezeiza,Buenos Aires,1127,1445,5,0.7799
2017,1,Dallas-Fort Worth - Ezeiza,internacional,American Airlines,Dallas-Fort Worth,,Ezeiza,Buenos Aires,6416,7982,28,0.8038
2017,1,El Calafate - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,16824,18934,126,0.8886
2017,1,El Calafate - Ciudad de Buenos Aires,cabotaje,LATAM,El Calafate,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,7966,8668,54,0.919
2017,1,El Calafate - Comodoro Rivadavia,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Comodoro Rivadavia,Chubut,55,130,4,0.4231
2017,1,El Calafate - Córdoba,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Córdoba,Córdoba,1549,1913,16,0.8097
2017,1,El Calafate - Ezeiza,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,3613,4161,32,0.8683
2017,1,El Calafate - Rosario,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Rosario,Santa Fe,1041,1737,14,0.5993
2017,1,El Calafate - Río Gallegos,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Río Gallegos,Santa Cruz,18,130,4,0.1385
2017,1,El Calafate - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,San Carlos de Bariloche,Río Negro,3576,5270,31,0.6786
2017,1,El Calafate - Ushuaia,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",8563,10455,62,0.819
2017,1,El Calafate - Ushuaia,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",33,130,4,0.2538
2017,1,El Calafate - Ushuaia,cabotaje,LATAM,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2187,2856,17,0.7658
2017,1,Esquel - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Esquel,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2719,3401,27,0.7995
2017,1,Ezeiza - Amsterdam,internacional,KLM,Ezeiza,Buenos Aires,Amsterdam,,8864,9027,22,0.9819
2017,1,Ezeiza - Asunción,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Asunción,,2005,3028,30,0.6622
2017,1,Ezeiza - Asunción,internacional,LATAM,Ezeiza,Buenos Aires,Asunción,,7113,10368,62,0.6861
2017,1,Ezeiza - Atlanta,internacional,Delta Air Lines,Ezeiza,Buenos Aires,Atlanta,,7831,8790,30,0.8909
2017,1,Ezeiza - Auckland,internacional,Air New Zealand,Ezeiza,Buenos Aires,Auckland,,4962,5436,18,0.9128
2017,1,Ezeiza - Barcelona,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Barcelona,,5841,6076,21,0.9613
2017,1,Ezeiza - Bogotá,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Bogotá,,4773,5177,18,0.922
2017,1,Ezeiza - Bogotá,internacional,Avianca,Ezeiza,Buenos Aires,Bogotá,,7338,7768,31,0.9446
2017,1,Ezeiza - Bogotá,internacional,LATAM,Ezeiza,Buenos Aires,Bogotá,,4632,5083,23,0.9113
2017,1,Ezeiza - Brasilia,internacional,LATAM,Ezeiza,Buenos Aires,Brasilia,,6719,6774,31,0.9919
2017,1,Ezeiza - Cancún,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Cancún,,5132,5241,18,0.9792
2017,1,Ezeiza - Caracas,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Caracas,,983,1146,4,0.8578
2017,1,Ezeiza - Cayo Coco,internacional,Cubana de Aviación,Ezeiza,Buenos Aires,Cayo Coco,,1217,1351,5,0.9008
2017,1,Ezeiza - Cochabamba,internacional,Boliviana de Aviación,Ezeiza,Buenos Aires,Cochabamba,,396,396,3,1.0
2017,1,Ezeiza - Córdoba,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Córdoba,Córdoba,4878,5680,61,0.8588
2017,1,Ezeiza - Dallas-Fort Worth,internacional,American Airlines,Ezeiza,Buenos Aires,Dallas-Fort Worth,,8222,8597,30,0.9564
2017,1,Ezeiza - El Calafate,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,4065,5313,32,0.7651
2017,1,Ezeiza - Florianópolis,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Florianópolis,,6801,8079,45,0.8418
2017,1,Ezeiza - Fortaleza,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Fortaleza,,612,717,4,0.8536
2017,1,Ezeiza - Frankfurt Am Main,internacional,Lufthansa,Ezeiza,Buenos Aires,Frankfurt Am Main,,10834,11416,31,0.949
2017,1,Ezeiza - Houston,internacional,United Airlines,Ezeiza,Buenos Aires,Houston,,7682,7770,29,0.9887
